id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,filght_time
18478,MQ,2985,AGS,DFW,4,380,175,0,6:20
18479,MQ,3081,SAN,LAX,4,380,45,0,6:20
18480,MQ,3302,MLI,DFW,4,380,140,0,6:20
18481,MQ,4004,CVG,ORD,4,380,80,0,6:20
18482,MQ,4278,CMI,ORD,4,380,55,0,6:20
18483,OO,4529,OMA,SLC,4,380,156,1,6:20
18484,OO,4554,GTF,SLC,4,380,88,0,6:20
18485,OO,4638,SAN,LAX,4,380,49,0,6:20
18486,OO,4667,TUL,SLC,4,380,154,0,6:20
18487,OO,6460,HDN,DEN,4,380,67,0,6:20
18488,OO,6701,FAR,DEN,4,380,128,0,6:20
18489,OO,6832,SBA,SFO,4,380,88,1,6:20
18490,OO,6965,MSN,ORD,4,380,55,0,6:20
18491,UA,143,TPA,ORD,4,380,170,0,6:20
18492,UA,353,LAX,LAS,4,380,80,0,6:20
18493,UA,381,BDL,ORD,4,380,161,0,6:20
18494,UA,658,SJC,DEN,4,380,156,0,6:20
18495,US,1269,JFK,CLT,4,380,120,1,6:20
18496,US,1434,MIA,CLT,4,380,126,0,6:20
18497,US,542,SJC,PHX,4,380,113,0,6:20
18498,WN,1329,ONT,SMF,4,380,90,0,6:20
18499,WN,1472,DEN,LAX,4,380,155,0,6:20
18500,WN,1566,ALB,BWI,4,380,95,0,6:20
18501,WN,1591,PHL,BOS,4,380,80,0,6:20
18502,WN,220,BHM,HOU,4,380,115,1,6:20
18503,WN,2552,RNO,LAS,4,380,80,0,6:20
18504,WN,496,PDX,DEN,4,380,145,1,6:20
18505,WN,758,DAL,LIT,4,380,60,0,6:20
18506,WN,831,PHL,MDW,4,380,135,1,6:20
18507,WN,909,ECP,BWI,4,380,130,0,6:20
18508,XE,2164,PIT,EWR,4,380,83,0,6:20
18509,XE,2208,MCI,EWR,4,380,157,0,6:20
18510,XE,2788,CVG,EWR,4,380,112,0,6:20
18511,YV,2934,BFL,PHX,4,380,92,0,6:20
18512,FL,1435,PHF,BOS,4,381,89,1,6:21
18513,HA,105,OGG,HNL,4,381,33,0,6:21
18514,UA,132,PDX,ORD,4,381,234,0,6:21
18515,UA,73,SAN,SFO,4,382,103,0,6:22
18516,DL,1241,GSP,ATL,4,383,63,1,6:23
18517,HA,101,ITO,HNL,4,383,49,0,6:23
18518,UA,91,EWR,SFO,4,383,393,0,6:23
18519,DL,1260,GEG,SLC,4,384,110,0,6:24
18520,OO,6727,MTJ,DEN,4,384,63,0,6:24
18521,9E,3928,PIA,DTW,4,385,93,1,6:25
18522,AA,1361,HSV,DFW,4,385,135,0,6:25
18523,AA,1462,MCI,ORD,4,385,95,0,6:25
18524,AA,2042,DFW,FLL,4,385,150,0,6:25
18525,AA,404,MIA,MCO,4,385,60,0,6:25
18526,AA,419,BOS,DFW,4,385,270,0,6:25
18527,AA,509,DTW,DFW,4,385,185,1,6:25
18528,AA,608,SAN,DFW,4,385,185,1,6:25
18529,AA,810,SFO,ORD,4,385,255,1,6:25
18530,AS,304,SEA,SFO,4,385,133,0,6:25
18531,B6,110,MSY,JFK,4,385,163,0,6:25
18532,B6,610,JAX,JFK,4,385,129,1,6:25
18533,CO,1087,MCO,IAH,4,385,150,0,6:25
18534,CO,1437,TPA,IAH,4,385,142,0,6:25
18535,CO,625,EWR,CLE,4,385,100,0,6:25
18536,CO,724,CLE,EWR,4,385,83,0,6:25
18537,DL,1092,TPA,DTW,4,385,165,0,6:25
18538,DL,1192,SMF,SLC,4,385,103,0,6:25
18539,DL,1592,SAN,ATL,4,385,249,0,6:25
18540,DL,2258,RDU,MSP,4,385,184,0,6:25
18541,DL,2283,CAE,ATL,4,385,78,0,6:25
18542,DL,2728,RNO,SLC,4,385,92,0,6:25
18543,DL,2938,ATL,DCA,4,385,94,0,6:25
18544,EV,7305,HSV,MEM,4,385,67,0,6:25
18545,EV,7372,GPT,MEM,4,385,83,1,6:25
18546,F9,71,DTW,DEN,4,385,189,0,6:25
18547,F9,790,PDX,DEN,4,385,144,1,6:25
18548,FL,431,MKE,ATL,4,385,129,0,6:25
18549,FL,516,CMH,ATL,4,385,108,0,6:25
18550,FL,848,MCO,ATL,4,385,96,1,6:25
18551,MQ,2782,LEX,DFW,4,385,160,1,6:25
18552,MQ,2830,PNS,DFW,4,385,125,0,6:25
18553,MQ,4375,DCA,RDU,4,385,65,0,6:25
18554,MQ,4464,LGA,BOS,4,385,65,1,6:25
18555,OH,6421,EWR,CVG,4,385,140,1,6:25
18556,OO,4489,COS,SLC,4,385,95,0,6:25
18557,OO,4551,RDM,SLC,4,385,101,0,6:25
18558,OO,4624,FAT,SLC,4,385,104,0,6:25
18559,OO,4645,BTM,SLC,4,385,73,0,6:25
18560,OO,4714,CPR,SLC,4,385,73,0,6:25
18561,OO,4840,BIL,SLC,4,385,80,0,6:25
18562,OO,6401,EUG,SFO,4,385,96,0,6:25
18563,OO,6547,IAH,ORD,4,385,151,0,6:25
18564,US,1019,PVD,CLT,4,385,143,0,6:25
18565,US,1656,BUF,CLT,4,385,116,0,6:25
18566,US,220,SAN,PHX,4,385,84,0,6:25
18567,WN,1019,SFO,LAX,4,385,75,0,6:25
18568,WN,1093,BUF,BWI,4,385,90,1,6:25
18569,WN,1633,LAS,TUS,4,385,75,0,6:25
18570,WN,205,SAT,MDW,4,385,155,0,6:25
18571,WN,2102,LAS,SJC,4,385,85,0,6:25
18572,WN,219,SMF,LAS,4,385,80,0,6:25
18573,WN,264,DEN,STL,4,385,120,1,6:25
18574,WN,3073,PVD,BWI,4,385,90,0,6:25
18575,WN,370,PDX,SJC,4,385,105,1,6:25
18576,WN,550,PHX,SJC,4,385,125,0,6:25
18577,WN,579,LAX,OAK,4,385,80,0,6:25
18578,WN,609,ABQ,PHX,4,385,80,0,6:25
18579,WN,703,DAL,TUL,4,385,60,1,6:25
18580,WN,734,DEN,MCI,4,385,105,0,6:25
18581,WN,792,DTW,BNA,4,385,105,1,6:25
18582,WN,863,MSY,HOU,4,385,75,0,6:25
18583,WN,8,HRL,HOU,4,385,60,0,6:25
18584,XE,2094,DTW,EWR,4,385,97,0,6:25
18585,XE,2169,EWR,CMH,4,385,114,0,6:25
18586,XE,2377,DSM,IAH,4,385,150,0,6:25
18587,XE,2419,CLT,CLE,4,385,92,0,6:25
18588,XE,2563,EWR,STL,4,385,172,0,6:25
18589,XE,2660,XNA,IAH,4,385,104,0,6:25
18590,XE,2927,DCA,CLE,4,385,72,0,6:25
18591,XE,5970,TVC,ORD,4,385,79,0,6:25
18592,YV,2702,SBP,PHX,4,385,94,0,6:25
18593,YV,2903,SBA,PHX,4,385,91,0,6:25
18594,OO,6828,RNO,SFO,4,386,69,0,6:26
18595,XE,3067,PVD,EWR,4,386,64,0,6:26
18596,UA,491,OKC,DEN,4,387,113,0,6:27
18597,9E,3931,MBS,MSP,4,388,102,0,6:28
18598,FL,234,RIC,ATL,4,388,107,0,6:28
18599,OO,6517,TUS,LAX,4,388,95,0,6:28
18600,OO,6933,ORD,LAN,4,388,49,0,6:28
18601,XE,2821,ORF,CLE,4,388,107,0,6:28
18602,XE,2921,GRR,IAH,4,388,182,0,6:28
18603,OO,6243,SAT,LAX,4,389,201,0,6:29
18604,OO,6564,COS,DEN,4,389,49,0,6:29
18605,XE,2183,EWR,IND,4,389,139,0,6:29
18606,XE,2437,EWR,RDU,4,389,104,0,6:29
18607,XE,2549,EWR,CVG,4,389,131,0,6:29
18608,9E,3669,SGF,MEM,4,390,75,0,6:30
18609,9E,3778,COU,MEM,4,390,82,0,6:30
18610,9E,3890,DLH,DTW,4,390,112,0,6:30
18611,9E,3970,BHM,MEM,4,390,68,0,6:30
18612,9E,3974,TVC,DTW,4,390,82,0,6:30
18613,9E,4001,ORD,MEM,4,390,115,0,6:30
18614,9E,4014,IND,DTW,4,390,80,0,6:30
18615,9E,4117,ROC,ATL,4,390,145,1,6:30
18616,9E,4211,STL,MEM,4,390,75,0,6:30
18617,9E,4251,RDU,CVG,4,390,100,0,6:30
18618,AA,1083,IAD,DFW,4,390,210,0,6:30
18619,AA,1182,LAX,AUS,4,390,175,0,6:30
18620,AA,1637,MCO,ORD,4,390,185,0,6:30
18621,AA,201,JFK,LAX,4,390,385,0,6:30
18622,AA,2401,DFW,LAX,4,390,205,1,6:30
18623,AA,851,TUL,ORD,4,390,120,0,6:30
18624,AS,232,SEA,SAN,4,390,154,0,6:30
18625,AS,493,SAN,SEA,4,390,183,0,6:30
18626,AS,502,SEA,SNA,4,390,161,0,6:30
18627,B6,1012,JFK,BOS,4,390,65,0,6:30
18628,B6,1790,DCA,BOS,4,390,85,0,6:30
18629,B6,591,HPN,MCO,4,390,164,0,6:30
18630,B6,921,BOS,ORD,4,390,169,0,6:30
18631,CO,1116,EWR,BOS,4,390,72,0,6:30
18632,CO,1121,BOS,EWR,4,390,81,1,6:30
18633,CO,338,EWR,MIA,4,390,187,0,6:30
18634,CO,350,EWR,AUS,4,390,260,0,6:30
18635,CO,501,IND,IAH,4,390,147,0,6:30
18636,CO,561,SAT,EWR,4,390,212,0,6:30
18637,DL,1162,BNA,ATL,4,390,90,1,6:30
18638,DL,1209,BOS,SLC,4,390,342,0,6:30
18639,DL,1254,PNS,ATL,4,390,83,0,6:30
18640,DL,132,SFO,JFK,4,390,330,0,6:30
18641,DL,1370,LGA,BOS,4,390,69,0,6:30
18642,DL,1373,BOS,LGA,4,390,82,0,6:30
18643,DL,1418,MCO,ATL,4,390,94,1,6:30
18644,DL,1758,CHS,ATL,4,390,75,0,6:30
18645,DL,1871,BOI,SLC,4,390,70,0,6:30
18646,DL,1981,MSP,MEM,4,390,125,0,6:30
18647,DL,2061,PHL,ATL,4,390,140,0,6:30
18648,DL,246,LAX,JFK,4,390,320,1,6:30
18649,DL,2504,SAV,ATL,4,390,74,1,6:30
18650,DL,2613,TYS,ATL,4,390,64,0,6:30
18651,DL,2700,SJC,MSP,4,390,228,0,6:30
18652,DL,2724,BIS,MSP,4,390,79,0,6:30
18653,DL,2826,JAX,ATL,4,390,89,0,6:30
18654,DL,2853,HSV,ATL,4,390,80,1,6:30
18655,DL,2956,SAN,JFK,4,390,324,0,6:30
18656,DL,2960,MIA,ATL,4,390,127,0,6:30
18657,EV,5078,BTR,MEM,4,390,76,0,6:30
18658,EV,5272,MOB,MEM,4,390,76,0,6:30
18659,EV,5413,ATW,ATL,4,390,138,1,6:30
18660,EV,5590,XNA,MEM,4,390,66,0,6:30
18661,EV,5600,VPS,ATL,4,390,90,0,6:30
18662,EV,7311,MLU,MEM,4,390,70,0,6:30
18663,EV,7320,SHV,MEM,4,390,66,0,6:30
18664,EV,7360,JAN,MEM,4,390,64,0,6:30
18665,F9,416,LAX,DEN,4,390,140,0,6:30
18666,F9,510,SAN,DEN,4,390,143,0,6:30
18667,FL,100,DFW,ATL,4,390,125,1,6:30
18668,FL,1270,DAY,MCO,4,390,146,0,6:30
18669,FL,1621,PHL,MCO,4,390,158,0,6:30
18670,FL,260,DCA,MKE,4,390,125,0,6:30
18671,FL,409,IND,ATL,4,390,104,0,6:30
18672,FL,715,CAK,LGA,4,390,98,0,6:30
18673,FL,805,BWI,BOS,4,390,80,0,6:30
18674,FL,923,MCI,ATL,4,390,125,0,6:30
18675,MQ,2738,GSP,DFW,4,390,175,0,6:30
18676,MQ,2935,MSN,DFW,4,390,160,0,6:30
18677,MQ,2943,DFW,CVG,4,390,130,0,6:30
18678,MQ,3007,SBA,LAX,4,390,45,1,6:30
18679,MQ,3203,DFW,AMA,4,390,75,0,6:30
18680,MQ,3307,DFW,CRP,4,390,80,0,6:30
18681,MQ,3322,GSO,DFW,4,390,200,0,6:30
18682,MQ,3393,DFW,MKE,4,390,140,0,6:30
18683,MQ,3534,LIT,DFW,4,390,80,0,6:30
18684,MQ,3614,CLE,MIA,4,390,185,0,6:30
18685,MQ,3665,PIT,MIA,4,390,180,0,6:30
18686,MQ,3923,FSD,ORD,4,390,105,0,6:30
18687,MQ,4069,BMI,ORD,4,390,50,0,6:30
18688,MQ,4174,BUF,ORD,4,390,120,0,6:30
18689,MQ,4187,DSM,ORD,4,390,85,0,6:30
18690,MQ,4436,BNA,DCA,4,390,105,0,6:30
18691,MQ,4652,ATL,LGA,4,390,120,0,6:30
18692,OH,6276,CRW,DTW,4,390,79,0,6:30
18693,OH,6417,DAY,MSP,4,390,144,0,6:30
18694,OH,6658,CMH,DCA,4,390,81,1,6:30
18695,OO,4575,OKC,SLC,4,390,142,0,6:30
18696,OO,4591,PSC,SLC,4,390,96,0,6:30
18697,OO,4657,LEX,MSP,4,390,130,1,6:30
18698,OO,4671,MSO,SLC,4,390,82,1,6:30
18699,OO,4762,PSP,SLC,4,390,102,0,6:30
18700,OO,4826,FAR,SLC,4,390,145,0,6:30
18701,OO,4881,MKE,MEM,4,390,115,0,6:30
18702,OO,7011,SMX,LAX,4,390,57,0,6:30
18703,OO,7800,TWF,SLC,4,390,55,0,6:30
18704,UA,837,DFW,SFO,4,390,241,0,6:30
18705,UA,89,PVD,ORD,4,390,165,1,6:30
18706,US,1085,LAS,CLT,4,390,245,0,6:30
18707,US,1210,DFW,PHL,4,390,185,0,6:30
18708,US,1293,BOS,PHL,4,390,93,0,6:30
18709,US,1525,FLL,CLT,4,390,115,0,6:30
18710,US,1539,LGA,CLT,4,390,127,0,6:30
18711,US,1592,ATL,PHL,4,390,115,0,6:30
18712,US,1613,EWR,CLT,4,390,124,0,6:30
18713,US,1744,CLT,PHL,4,390,97,0,6:30
18714,US,1800,PBI,CLT,4,390,112,0,6:30
18715,US,183,ONT,PHX,4,390,75,0,6:30
18716,US,2020,DCA,BOS,4,390,79,0,6:30
18717,US,250,SAN,PHX,4,390,84,0,6:30
18718,US,522,EWR,PHX,4,390,345,0,6:30
18719,US,567,LAX,PHX,4,390,80,0,6:30
18720,US,57,LAS,PHX,4,390,74,0,6:30
18721,US,654,JFK,PHX,4,390,349,1,6:30
18722,US,680,PHX,CLT,4,390,225,0,6:30
18723,US,700,LAX,PHL,4,390,300,0,6:30
18724,US,829,DTW,CLT,4,390,103,0,6:30
18725,WN,1092,MDW,STL,4,390,65,0,6:30
18726,WN,1107,LIT,STL,4,390,70,0,6:30
18727,WN,1127,AUS,DAL,4,390,55,1,6:30
18728,WN,1254,TUS,DEN,4,390,115,0,6:30
18729,WN,1326,MHT,MDW,4,390,165,0,6:30
18730,WN,1585,MDW,CMH,4,390,70,0,6:30
18731,WN,1683,SAN,SJC,4,390,90,1,6:30
18732,WN,1751,HOU,STL,4,390,115,1,6:30
18733,WN,1868,OMA,MDW,4,390,85,1,6:30
18734,WN,201,DAL,HOU,4,390,60,1,6:30
18735,WN,2264,BNA,BWI,4,390,100,0,6:30
18736,WN,2442,DAL,AUS,4,390,55,0,6:30
18737,WN,2459,OKC,DEN,4,390,100,0,6:30
18738,WN,249,SJC,LAX,4,390,75,1,6:30
18739,WN,250,FLL,MCO,4,390,55,0,6:30
18740,WN,2990,SJC,SNA,4,390,75,0,6:30
18741,WN,2,HOU,DAL,4,390,55,1,6:30
18742,WN,324,GEG,DEN,4,390,135,0,6:30
18743,WN,3485,CLE,BNA,4,390,100,1,6:30
18744,WN,459,ONT,DEN,4,390,135,0,6:30
18745,WN,535,ISP,MDW,4,390,155,0,6:30
18746,WN,760,PVD,MDW,4,390,165,0,6:30
18747,WN,779,BWI,MCO,4,390,140,1,6:30
18748,WN,900,SAN,PHX,4,390,75,0,6:30
18749,WN,971,LAS,ONT,4,390,55,0,6:30
18750,XE,2149,DAL,IAH,4,390,58,0,6:30
18751,XE,2187,EWR,MSP,4,390,192,0,6:30
18752,XE,2281,PNS,IAH,4,390,100,0,6:30
18753,XE,2314,ELP,IAH,4,390,109,0,6:30
18754,XE,2327,ICT,IAH,4,390,107,0,6:30
18755,XE,2392,HSV,IAH,4,390,119,0,6:30
18756,XE,2684,MEM,IAH,4,390,104,0,6:30
18757,XE,2719,GRK,IAH,4,390,60,0,6:30
18758,XE,2959,MOB,IAH,4,390,94,0,6:30
18759,XE,3017,VPS,IAH,4,390,114,0,6:30
18760,XE,3030,CRP,IAH,4,390,59,0,6:30
18761,YV,2601,CLE,CLT,4,390,102,0,6:30
18762,YV,2816,FAT,PHX,4,390,96,1,6:30
18763,B6,1250,IAD,BOS,4,391,89,0,6:31
18764,UA,187,IAD,SFO,4,391,368,0,6:31
18765,UA,530,ORD,MSP,4,391,94,1,6:31
18766,UA,61,IAH,SFO,4,391,261,1,6:31
18767,UA,636,ORD,PIT,4,391,88,0,6:31
18768,OH,6457,ORF,CVG,4,392,121,0,6:32
18769,XE,5985,BNA,ORD,4,392,107,0,6:32
18770,OO,6301,RNO,LAX,4,393,86,1,6:33
18771,OO,6500,SJC,LAX,4,393,77,0,6:33
18772,OO,7767,GCC,RKS,4,393,77,0,6:33
18773,UA,268,OMA,DEN,4,393,107,0,6:33
18774,HA,104,LIH,HNL,4,394,30,0,6:34
18775,HA,114,HNL,OGG,4,394,36,0,6:34
18776,OO,6271,ORD,FWA,4,394,51,1,6:34
18777,9E,3808,BMI,DTW,4,395,87,0,6:35
18778,AA,1399,DEN,ORD,4,395,155,0,6:35
18779,AA,1810,AUS,DFW,4,395,65,0,6:35
18780,AA,1887,DFW,LAS,4,395,175,0,6:35
18781,AA,876,ORD,BOS,4,395,135,0,6:35
18782,CO,1179,EWR,ORD,4,395,149,0,6:35
18783,CO,1563,RSW,IAH,4,395,150,0,6:35
18784,CO,193,MCO,EWR,4,395,150,0,6:35
18785,DL,1490,MSP,DTW,4,395,114,0,6:35
18786,DL,1542,SEA,JFK,4,395,322,0,6:35
18787,DL,2244,SAN,MSP,4,395,229,0,6:35
18788,DL,2274,CMH,MSP,4,395,146,0,6:35
18789,DL,2673,LGA,MEM,4,395,185,0,6:35
18790,DL,2946,IAH,MSP,4,395,165,0,6:35
18791,EV,4988,ABE,ATL,4,395,145,0,6:35
18792,EV,5385,CLT,MEM,4,395,119,0,6:35
18793,MQ,2878,GJT,DFW,4,395,135,0,6:35
18794,MQ,2940,ABI,DFW,4,395,50,0,6:35
18795,MQ,4488,CRW,LGA,4,395,100,0,6:35
18796,OH,6643,BOS,DCA,4,395,110,0,6:35
18797,OO,4458,BZN,SLC,4,395,75,1,6:35
18798,OO,4869,MEM,SLC,4,395,206,0,6:35
18799,WN,1013,PDX,PHX,4,395,155,0,6:35
18800,WN,1147,LAX,SJC,4,395,65,0,6:35
18801,WN,12,MCO,HOU,4,395,160,0,6:35
18802,WN,134,SAN,DEN,4,395,140,0,6:35
18803,WN,137,SAT,HOU,4,395,50,0,6:35
18804,WN,178,BWI,BOS,4,395,80,1,6:35
18805,WN,1839,IAD,MDW,4,395,120,0,6:35
18806,WN,185,IND,BWI,4,395,100,1,6:35
18807,WN,1949,FLL,TPA,4,395,60,0,6:35
18808,WN,200,BWI,DEN,4,395,255,0,6:35
18809,WN,2903,SJC,SAN,4,395,80,1,6:35
18810,WN,326,LAX,LAS,4,395,60,0,6:35
18811,WN,3307,BDL,MDW,4,395,160,0,6:35
18812,WN,3854,PHX,PDX,4,395,175,0,6:35
18813,WN,495,LAS,SFO,4,395,95,0,6:35
18814,WN,5,TUL,DAL,4,395,60,0,6:35
18815,WN,690,DEN,BWI,4,395,205,1,6:35
18816,WN,715,MDW,BOS,4,395,135,0,6:35
18817,WN,752,HOU,DEN,4,395,155,0,6:35
18818,WN,7,MCI,DAL,4,395,95,0,6:35
18819,WN,806,OAK,PDX,4,395,105,0,6:35
18820,WN,870,ABQ,DAL,4,395,100,0,6:35
18821,XE,2091,CVG,IAH,4,395,164,0,6:35
18822,XE,2540,EWR,BNA,4,395,154,0,6:35
18823,UA,507,ORD,DFW,4,396,158,0,6:36
18824,EV,7130,SAV,ORD,4,397,150,0,6:37
18825,UA,37,MCO,SFO,4,397,369,0,6:37
18826,OO,6293,FSD,DEN,4,398,102,0,6:38
18827,UA,891,JFK,LAX,4,398,380,1,6:38
18828,XE,2367,DAY,IAH,4,398,171,0,6:38
18829,UA,394,LAS,ORD,4,399,216,0,6:39
18830,UA,875,ICT,DEN,4,399,101,0,6:39
18831,9E,3995,GRB,MSP,4,400,75,0,6:40
18832,9E,4360,LNK,MSP,4,400,82,0,6:40
18833,AA,1019,CLT,DFW,4,400,185,0,6:40
18834,AA,1467,MSY,DFW,4,400,100,0,6:40
18835,AA,1477,PHL,DFW,4,400,235,0,6:40
18836,AA,1789,ICT,DFW,4,400,85,0,6:40
18837,AA,495,MIA,DFW,4,400,195,0,6:40
18838,AA,536,DFW,ATL,4,400,125,0,6:40
18839,AS,560,PDX,LAX,4,400,137,0,6:40
18840,AS,573,SAN,PDX,4,400,159,0,6:40
18841,AS,634,PDX,PHX,4,400,158,0,6:40
18842,B6,423,BOS,PBI,4,400,195,0,6:40
18843,CO,132,SAN,IAH,4,400,190,0,6:40
18844,CO,504,EWR,CLT,4,400,118,0,6:40
18845,CO,762,MSY,IAH,4,400,70,0,6:40
18846,DL,1040,COS,ATL,4,400,169,0,6:40
18847,DL,1071,MKE,MSP,4,400,83,0,6:40
18848,DL,1100,LAS,SLC,4,400,82,0,6:40
18849,DL,1308,AUS,ATL,4,400,142,0,6:40
18850,DL,1486,ATL,LGA,4,400,127,1,6:40
18851,DL,1829,GRR,DTW,4,400,70,0,6:40
18852,DL,2029,SMF,MSP,4,400,217,0,6:40
18853,DL,2381,SAT,ATL,4,400,138,0,6:40
18854,DL,2514,STL,DTW,4,400,100,0,6:40
18855,DL,2526,FLL,ATL,4,400,123,0,6:40
18856,DL,2589,DAB,ATL,4,400,92,0,6:40
18857,DL,2998,PDX,JFK,4,400,319,0,6:40
18858,EV,5207,CHA,ATL,4,400,52,0,6:40
18859,EV,5522,ICT,ATL,4,400,129,0,6:40
18860,F9,110,DEN,MSP,4,400,117,0,6:40
18861,F9,366,DEN,MKE,4,400,133,0,6:40
18862,FL,300,DEN,ATL,4,400,170,0,6:40
18863,FL,311,CLT,ATL,4,400,78,0,6:40
18864,FL,561,BMI,ATL,4,400,104,0,6:40
18865,FL,573,LGA,MKE,4,400,146,1,6:40
18866,FL,931,JAX,ATL,4,400,77,0,6:40
18867,MQ,3025,LAX,SAN,4,400,45,0,6:40
18868,MQ,3193,LAX,SJC,4,400,75,0,6:40
18869,MQ,3315,DFW,JAN,4,400,80,0,6:40
18870,MQ,3542,CLE,DFW,4,400,185,0,6:40
18871,MQ,3704,ELP,ORD,4,400,175,0,6:40
18872,MQ,4243,RDU,ORD,4,400,140,0,6:40
18873,MQ,4355,OKC,ORD,4,400,135,0,6:40
18874,OO,4743,CLE,MSP,4,400,135,0,6:40
18875,OO,4871,BIS,SLC,4,400,121,1,6:40
18876,OO,6540,BIS,DEN,4,400,107,0,6:40
18877,UA,471,TUL,DEN,4,400,110,0,6:40
18878,UA,954,LAX,SFO,4,400,85,0,6:40
18879,US,202,LAS,PHX,4,400,74,0,6:40
18880,US,365,BWI,PHX,4,400,320,0,6:40
18881,US,864,JAX,PHL,4,400,126,0,6:40
18882,WN,1075,SAT,ELP,4,400,90,0,6:40
18883,WN,1091,DAL,ELP,4,400,110,1,6:40
18884,WN,1122,DTW,DEN,4,400,200,1,6:40
18885,WN,1148,HOU,MDW,4,400,150,0,6:40
18886,WN,1170,OAK,PHX,4,400,115,0,6:40
18887,WN,1252,STL,BWI,4,400,120,0,6:40
18888,WN,1482,BUF,MCO,4,400,170,1,6:40
18889,WN,1615,MSP,DEN,4,400,140,1,6:40
18890,WN,1659,CMH,BWI,4,400,70,0,6:40
18891,WN,1753,ISP,BWI,4,400,75,0,6:40
18892,WN,2116,PIT,BWI,4,400,75,0,6:40
18893,WN,2276,LAS,SLC,4,400,80,0,6:40
18894,WN,3494,LAS,LAX,4,400,65,0,6:40
18895,WN,452,MAF,DAL,4,400,70,0,6:40
18896,WN,960,SAN,BWI,4,400,295,1,6:40
18897,WN,973,SJC,DEN,4,400,145,0,6:40
18898,XE,2086,LIT,EWR,4,400,165,0,6:40
18899,XE,2621,EWR,SDF,4,400,145,0,6:40
18900,CO,329,CLT,EWR,4,401,109,1,6:41
18901,XE,2190,MHT,EWR,4,401,79,0,6:41
18902,B6,1278,RIC,BOS,4,402,93,0,6:42
18903,OO,6384,BOI,ORD,4,402,198,0,6:42
18904,OO,6428,LAS,LAX,4,402,70,0,6:42
18905,XE,5975,ORD,DSM,4,402,72,0,6:42
18906,F9,769,DEN,LAS,4,404,113,0,6:44
18907,UA,163,BOS,LAX,4,404,396,0,6:44
18908,9E,3690,LAN,MSP,4,405,112,0,6:45
18909,9E,4127,BDL,RDU,4,405,123,1,6:45
18910,AA,1114,MIA,LGA,4,405,170,0,6:45
18911,AA,1648,SNA,DFW,4,405,185,0,6:45
18912,AA,1776,DFW,PHL,4,405,185,0,6:45
18913,AA,1794,FAT,DFW,4,405,195,1,6:45
18914,AA,1823,ORD,PBI,4,405,175,0,6:45
18915,AA,386,STL,ORD,4,405,80,0,6:45
18916,AA,393,DFW,DEN,4,405,125,0,6:45
18917,AA,407,ORD,STL,4,405,65,0,6:45
18918,AA,452,MIA,BOS,4,405,180,0,6:45
18919,AS,322,SEA,SJC,4,405,128,0,6:45
18920,AS,323,SJC,SEA,4,405,129,0,6:45
18921,AS,366,SEA,SMF,4,405,106,0,6:45
18922,AS,47,ANC,ADQ,4,405,65,0,6:45
18923,AS,581,SNA,PDX,4,405,157,0,6:45
18924,CO,1131,EWR,DFW,4,405,250,0,6:45
18925,CO,1178,ORD,EWR,4,405,123,0,6:45
18926,CO,1535,EWR,PHX,4,405,340,0,6:45
18927,CO,1598,SNA,IAH,4,405,204,1,6:45
18928,CO,162,ONT,IAH,4,405,187,1,6:45
18929,CO,1794,LAX,IAH,4,405,194,0,6:45
18930,CO,194,LAX,IAH,4,405,194,1,6:45
18931,CO,196,LAS,IAH,4,405,177,0,6:45
18932,CO,292,EWR,MCO,4,405,174,0,6:45
18933,CO,333,LGA,IAH,4,405,235,1,6:45
18934,CO,544,IAH,CLE,4,405,157,0,6:45
18935,CO,600,FLL,EWR,4,405,170,0,6:45
18936,CO,91,EWR,LAX,4,405,367,1,6:45
18937,DL,1183,ORF,ATL,4,405,135,0,6:45
18938,DL,1802,SNA,ATL,4,405,264,0,6:45
18939,DL,1979,BHM,ATL,4,405,69,0,6:45
18940,DL,2224,PBI,ATL,4,405,124,0,6:45
18941,DL,2305,MCI,MSP,4,405,90,0,6:45
18942,DL,2632,SNA,SLC,4,405,132,0,6:45
18943,DL,519,RAP,MSP,4,405,100,0,6:45
18944,EV,5581,GRK,ATL,4,405,134,0,6:45
18945,EV,7341,OKC,ATL,4,405,130,1,6:45
18946,F9,265,SNA,DEN,4,405,145,0,6:45
18947,F9,847,IND,DEN,4,405,169,1,6:45
18948,MQ,2735,DFW,LIT,4,405,70,0,6:45
18949,MQ,2751,SGF,DFW,4,405,95,0,6:45
18950,MQ,3026,MRY,LAX,4,405,70,0,6:45
18951,MQ,3859,IAH,ORD,4,405,155,0,6:45
18952,MQ,4093,MQT,GRB,4,405,50,0,6:45
18953,MQ,4203,ORD,CMH,4,405,75,1,6:45
18954,MQ,4343,ORD,DTW,4,405,85,1,6:45
18955,OH,6329,CRW,ATL,4,405,110,0,6:45
18956,OH,6437,RIC,CVG,4,405,117,1,6:45
18957,OH,6553,LEX,DCA,4,405,96,1,6:45
18958,OO,4465,GJT,SLC,4,405,59,0,6:45
18959,OO,4480,GFK,MSP,4,405,80,0,6:45
18960,OO,4487,IAH,SLC,4,405,199,0,6:45
18961,OO,4668,SLC,DEN,4,405,85,0,6:45
18962,OO,6814,LAX,SEA,4,405,164,0,6:45
18963,OO,6816,SGF,DEN,4,405,131,0,6:45
